id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,tenure,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix
1b32f2e,channel_sales_1,14542,0,0,2010-05-11,2016-02-23,2015-12-17,2015-02-27,2111.3,0,0.0,0.0,0.142648,0.0,44.31137796,false,0.0,28.2,28.2,1,184.44,6,code_1,12.5,retention,6,0.1450338333333333,0.0,0.0,44.26693036,0.0,0.0
fc9e34e,channel_sales_2,3263,0,333,2009-11-06,2016-11-06,2009-11-06,2015-11-09,336.43,333,0.0,132.92,0.1152369999999999,0.100123,41.1052014,false,33.35,61.8,61.8,1,39.79,6,code_2,39.6,retention,7,0.12406833333333334,0.10373441666666666,0.07352883333333333,40.6212142,24.389391840000002,16.27348306
88cd986,channel_sales_3,7761,0,1102,2010-03-24,2016-03-24,2010-03-24,2015-03-25,753.83,588,0.0,16.25,0.146694,0.0,44.31137796,false,87.37,31.64,31.64,1,78.61,6,code_2,13.856,retention,6,0.15121008333333333,0.0,0.0,44.40026526,0.0,0.0
60b7582,channel_sales_1,2339,0,0,2011-12-03,2016-12-03,2015-11-01,2015-12-04,351.65,0,0.0,15.69,0.14346,0.0,46.30537836,false,0.0,23.86,23.86,1,25.9,4,code_1,12.1,retention,5,0.149913,0.0,0.0,44.26693036,0.0,0.0
f796ac5,channel_sales_1,207,0,44,2010-09-04,2016-09-04,2015-07-10,2015-09-05,30.42,44,0.0,16.72,0.141434,0.0,44.31137796,false,6.3,12.82,12.82,1,2.42,5,code_1,13.2,retention,6,0.1462953333333333,0.0,0.0,44.31137536,0.0,0.0
4b321f9,not_specified,2060,0,352,2009-11-11,2016-11-11,2015-09-19,2015-11-12,304.9,352,0.0,15.91,0.142881,0.0,46.30537836,false,50.88,21.09,21.09,1,24.68,6,code_2,10.392,retention,7,0.14813174999999998,0.0,0.0,44.44841206,0.0,0.0
3dd6ddd,channel_sales_2,4306656,888994,479030,2010-10-06,2016-10-06,2015-09-22,2015-10-11,4074.7,3417,0.0,18.13,0.165022,0.08638,44.31137796,true,395.05,9.2,9.2,2,277.08,5,code_2,13.856,retention,6,0.16846916666666664,0.08691691666666661,0.0,44.32619046,0.0,0.0
36fa693,channel_sales_3,2219,0,0,2011-07-18,2016-07-18,2011-07-18,2015-07-19,332.62,0,0.0,0.39,0.1457109999999999,0.0,44.31137796,false,0.0,30.22,30.22,1,33.22,5,code_2,13.2,retention,5,0.14979741666666666,0.0,0.0,44.34100536,0.0,0.0
60006c2,channel_sales_1,8236,0,633,2011-08-12,2016-08-12,2015-05-24,2015-08-13,858.7,633,0.0,118.6,0.1169099999999999,0.100572,40.606701,false,61.25,31.2,31.2,1,118.1,4,code_1,27.713,retention,5,0.12539524999999999,0.10477766666666666,0.0752215,40.6202755,24.372163139999998,16.248109359999997
06aa2e7,channel_sales_3,4899,9241,916,2011-12-15,2016-12-15,2015-11-01,2015-12-16,729.38,916,0.0,18.32,0.144039,0.0,45.80687796,true,132.79,19.42,19.42,2,62.48,4,code_1,12.5,retention,5,0.1492880833333333,0.0,0.0,44.31137546,0.0,0.0
b5ba62c,not_specified,632071,0,61885,2010-01-05,2016-03-16,2010-01-05,2015-03-17,1574.92,1673,0.0,131.85,0.1169,0.1000149999999999,40.606701,false,163.6,51.72,51.72,1,167.51,6,code_2,34.5,retention,6,0.12417433333333333,0.10363816666666666,0.07286525,40.68815609999999,24.4128927,16.2752634
5161dce,channel_sales_4,12252,33305,102,2010-03-04,2016-03-04,2010-03-04,2015-03-09,293.77,102,0.0,21.27,0.146694,0.0,44.31137796,true,15.16,31.64,31.64,2,28.79,6,code_2,13.856,retention,6,0.15121008333333333,0.0,0.0,44.40026526,0.0,0.0
04641c1,channel_sales_1,12994,0,757,2010-06-21,2016-06-21,2010-06-21,2015-06-23,1568.37,580,0.0,15.18,0.144902,0.0,44.31137796,false,84.86,20.2,20.2,1,132.12,6,code_1,13.856,retention,6,0.14887133333333327,0.0,0.0,44.35582046,0.0,0.0
9e0501f,channel_sales_1,4152,0,0,2012-01-27,2017-01-27,2012-01-27,2016-01-28,194.29,0,0.0,18.88,0.146688,0.0,44.31137796,false,0.0,34.68,34.68,1,20.23,4,code_2,13.856,retention,5,0.15010883333333333,0.007123583333333333,0.0,44.26693036,0.0,0.0
17c786b,channel_sales_3,16637,34403,1496,2012-06-14,2016-06-14,2015-05-22,2015-06-23,1666.25,1496,0.0,146.0,0.1157609999999999,0.099419,40.606701,true,144.45,18.12,18.12,2,207.23,4,code_1,19.8,retention,4,0.12468283333333334,0.10421766666666667,0.07495774999999999,40.6474275,24.38845514,16.25897136
8da61c0,channel_sales_1,5139,0,906,2009-09-07,2016-09-07,2009-09-07,2015-09-08,110.8,14,0.0,17.96,0.144902,0.0,44.31137796,true,2.05,12.14,12.14,2,11.86,6,code_1,12.5,retention,7,0.14826341666666662,0.007123583333333333,0.0,44.31137546,0.0,0.0
211fe41,channel_sales_1,928,0,59,2010-06-23,2016-10-09,2013-10-09,2015-10-11,137.6,59,0.0,29.63,0.144902,0.0,44.31137796,false,8.58,7.8,7.8,1,11.94,6,code_1,10.392,retention,6,0.14861158333333327,0.0,0.0,44.31137526,0.0,0.0
0f48c95,channel_sales_1,14617,0,1561,2011-01-11,2016-02-08,2011-01-11,2015-02-09,1505.41,1561,0.0,129.61,0.1169,0.1000149999999999,40.606701,false,151.06,39.96,39.96,1,162.75,5,code_1,20.0,retention,5,0.12433841666666666,0.10379375,0.07316033333333334,40.7017324,24.421038479999996,16.28069392
73d40a0,not_specified,20592,0,3086,2007-03-06,2017-01-17,2007-03-06,2016-01-18,0.0,3086,0.0,0.0,0.0,0.0,0.0,false,0.0,24.72,24.72,1,229.58,9,code_3,16.5,retention,10,0.0,0.0,0.0,0.0,0.0,0.0
782616a,not_specified,21851,0,4540,2011-11-23,2016-11-23,2015-09-20,2015-11-24,960.16,1313,0.0,18.13,0.142881,0.0,45.80687796,false,189.22,22.89,22.89,1,71.8,4,code_2,13.856,retention,5,0.14901699999999998,0.0,0.0,44.45119046,0.0,0.0
c85ab83,not_specified,13953,0,0,2009-12-22,2016-12-22,2015-11-01,2015-12-23,1161.15,0,0.0,16.31,0.144038,0.0,45.30837756,false,0.0,15.12,15.12,1,95.45,6,code_2,13.2,retention,7,0.14919983333333334,0.0,0.0,44.26693026,0.0,0.0
d37259a,channel_sales_1,63210,0,297,2011-07-01,2016-07-01,2015-06-20,2015-07-04,4878.98,296,0.0,127.13,0.114603,0.098261,40.606701,false,27.87,13.76,13.76,1,563.34,5,code_1,17.9,retention,5,0.1233015,0.1027615,0.07335358333333333,40.6338515,24.380309139999998,16.25354036
669560c,channel_sales_1,4133,0,682,2010-01-07,2016-03-06,2010-01-07,2015-03-09,309.74,342,0.0,18.52,0.1458839999999999,0.0,44.31137796,false,50.46,31.64,31.64,1,29.68,6,code_2,13.856,retention,6,0.1499648333333333,0.0,0.0,44.40026526,0.0,0.0
ba75f7d,not_specified,5580,0,3230,2009-07-13,2016-07-13,2015-05-23,2015-07-14,812.96,3230,0.0,19.01,0.142822,0.0,44.31137796,false,466.99,14.64,14.64,1,40.63,7,code_3,10.392,retention,7,0.14613875,0.0,0.0,44.34100546,0.0,0.0
c087ca4,channel_sales_1,32057,19212,1221,2009-08-28,2016-08-28,2009-08-28,2015-08-29,1245.33,0,0.0,38.31,0.165793,0.0885389999999999,44.31137796,true,0.0,14.04,14.04,4,105.4,6,code_2,13.2,retention,7,0.16901866666666665,0.08711158333333334,0.0,44.32619036,0.0,0.0
efd5bfe,channel_sales_1,38887,0,9,2012-06-01,2016-10-21,2013-10-21,2015-10-23,4028.81,0,0.0,18.26,0.140621,0.0,44.31137796,false,0.0,6.92,6.92,1,263.48,4,code_1,10.392,retention,4,0.14499033333333336,0.0,0.0,44.355820359999996,0.0,0.0
ebc6806,not_specified,1445,0,0,2009-08-04,2016-08-04,2009-08-04,2015-08-06,215.13,0,0.0,16.57,0.144902,0.0,44.31137796,false,0.0,12.36,12.36,1,20.14,6,code_3,10.392,retention,7,0.1486981666666666,0.0,0.0,44.32619026,0.0,0.0
4f43fb3,channel_sales_1,8993,523,1439,2012-08-03,2016-08-03,2012-08-03,2015-08-04,1111.01,1253,0.0,16.39,0.140621,0.0,44.31137796,true,178.32,16.44,16.44,2,86.15,3,code_3,13.856,retention,4,0.14495483333333334,0.0,0.0,44.32619046,0.0,0.0
0473320,channel_sales_1,9745,0,723,2013-02-25,2016-02-25,2015-12-16,2015-02-26,1433.75,723,0.0,15.4,0.139755,0.0,44.31137796,false,101.65,34.68,34.68,1,140.0,3,code_1,13.856,churn,3,0.14763733333333331,0.0,0.0,44.26693036,0.0,0.0
3369427,channel_sales_2,256835,0,15239,2010-04-21,2016-04-21,2010-04-21,2015-04-22,2915.65,2025,0.0,16.35,0.1634789999999999,0.086225,44.31137796,false,249.73,19.18,19.18,1,209.42,6,code_2,10.35,retention,6,0.16801733333333335,0.08656091666666667,0.0,44.38545035999999,0.0,0.0
76ee9db,channel_sales_3,7119,0,943,2011-12-12,2016-12-12,2015-11-01,2015-12-14,1062.95,943,0.0,13.62,0.144039,0.0,45.30837756,false,136.64,17.16,17.16,1,92.34,4,code_1,15.0,retention,5,0.14972108333333334,0.0,0.0,44.26693046,0.0,0.0
055f3f4,channel_sales_1,40729,0,2402,2012-03-08,2016-03-08,2012-03-08,2015-03-09,383.94,361,0.0,144.98,0.120372,0.103487,40.606701,false,38.52,68.02,68.02,2,41.21,4,code_1,30.0,retention,4,0.12779733333333335,0.10726091666666666,0.07648824999999997,40.68815609999999,24.4128927,16.2752634
5287491,channel_sales_3,2162,0,0,2011-11-29,2016-11-29,2011-11-29,2015-11-30,326.47,0,0.0,17.95,0.147506,0.0,46.30537836,false,0.0,26.73,26.73,1,36.07,4,code_2,13.2,retention,5,0.15042333333333333,0.007123583333333333,0.0,44.26693026,0.0,0.0
29ee531,not_specified,20985,0,0,2011-05-16,2016-05-16,2011-05-16,2015-05-23,848.49,0,0.0,16.7,0.144902,0.0,44.31137796,false,0.0,24.42,24.42,1,79.93,5,code_2,13.2,retention,5,0.1489579166666666,0.0,0.0,44.37063526,0.0,0.0
5e3b304,channel_sales_3,10107,0,0,2011-11-01,2016-03-23,2015-05-25,2014-09-08,1837.12,0,30.0,19.62,0.19923,0.0,45.80687796,false,0.0,39.75,39.75,2,122.55,4,code_1,13.856,retention,5,0.18872608333333332,0.0,0.0,45.43337546,0.0,0.0
6df9344,channel_sales_1,10757,0,0,2012-01-10,2017-01-10,2015-11-18,2016-01-11,1248.98,0,0.0,38.22,0.161169,0.08327,44.31137796,false,0.0,29.64,29.64,1,111.37,4,code_1,13.164,retention,5,0.16841025,0.0869521666666666,0.0,44.26693026,0.0,0.0
df0289f,channel_sales_1,27041,17666,0,2011-08-13,2016-08-13,2011-08-13,2015-08-15,3548.25,0,0.0,27.89,0.1646369999999999,0.087381,44.31137796,true,0.0,11.04,11.04,3,253.78,4,code_1,10.392,retention,5,0.16543766666666668,0.08548175000000001,0.0,44.32619026,0.0,0.0
73a6da4,channel_sales_1,8751,13062,215,2009-06-03,2016-07-28,2009-06-03,2015-07-29,871.04,0,0.0,15.15,0.140621,0.0,44.31137796,true,0.0,18.62,18.62,4,76.95,7,code_3,13.2,retention,7,0.14497258333333335,0.0,0.0,44.341005259999996,0.0,0.0
edc99b7,channel_sales_1,3864,16601,321,2012-07-01,2016-08-05,2014-08-05,2015-08-06,575.94,321,0.0,17.1,0.144902,0.0,44.31137796,true,47.12,15.42,15.42,2,53.36,4,code_3,13.0,retention,4,0.14868458333333331,0.0,0.0,44.370635359999994,0.0,0.0
8060544,channel_sales_1,17815,0,0,2012-03-08,2016-03-08,2015-08-07,2015-03-09,2070.88,0,0.0,16.49,0.144149,0.0,44.31137796,false,0.0,21.34,21.34,1,188.55,4,code_1,10.392,retention,4,0.1483705833333333,0.0,0.0,44.40026526,0.0,0.0
efe0f50,not_specified,92890,0,7264,2010-03-16,2016-03-16,2010-03-16,2015-03-18,2308.95,2970,0.0,142.62,0.1186359999999999,0.10175,40.606701,false,290.84,55.48,55.48,1,291.56,6,code_3,41.0,retention,6,0.1264915833333333,0.10595441666666666,0.0751825,40.68815609999999,24.4128927,16.2752634
85ad93c,not_specified,7595,0,2370,2009-09-10,2016-11-01,2009-09-10,2015-11-02,844.82,2370,0.0,16.59,0.1670859999999999,0.088444,45.30837756,false,268.87,13.26,13.26,1,78.22,6,code_1,10.392,retention,7,0.1662725833333333,0.08486691666666667,0.0,44.365078759999996,0.0,0.0
76a3888,not_specified,7065,0,496,2010-01-11,2016-01-28,2015-11-18,2015-01-30,681.78,0,0.0,18.27,0.142649,0.0,44.31137796,false,0.0,37.56,37.56,1,69.94,6,code_1,15.0,retention,6,0.14963391666666667,0.0,0.0,44.26693046,0.0,0.0
670762c,not_specified,7751,4206,862,2010-10-04,2016-10-04,2015-09-18,2015-10-05,836.77,862,0.0,131.72,0.115939,0.100823,40.9390266,true,90.2,21.32,21.32,3,97.5,5,code_2,16.0,retention,6,0.12788933333333327,0.10415558333333334,0.06915383333333333,40.97066788,22.39127479,14.94603586
8e7d734,not_specified,10423,1752,0,2009-09-11,2016-09-11,2009-09-11,2015-09-12,941.71,0,0.0,10.34,0.165793,0.0885389999999999,44.31137796,true,0.0,11.16,11.16,2,102.61,6,code_3,11.5,retention,7,0.16839966666666664,0.08638075,0.0,44.31137526,0.0,0.0
b7733bc,not_specified,6219,6194,0,2011-11-23,2016-09-23,2011-11-23,2015-09-25,902.96,0,0.0,18.33,0.140621,0.0,44.31137796,true,0.0,10.08,10.08,2,64.71,4,code_1,10.392,retention,5,0.14493708333333336,0.0,0.0,44.31137546,0.0,0.0
937a10d,channel_sales_1,16343,0,0,2010-08-26,2016-01-30,2014-01-30,2015-01-31,1762.53,0,0.0,117.18,0.1169099999999999,0.100572,40.606701,false,0.0,25.92,25.92,1,206.03,5,code_1,17.320999999999998,retention,6,0.12443191666666666,0.10381658333333334,0.07426116666666667,40.6202755,24.372163139999998,16.248109359999997
16fc9fd,channel_sales_1,3159,0,286,2011-12-06,2016-12-06,2011-12-06,2015-12-07,325.32,286,0.0,130.32,0.1165089999999999,0.101397,41.1052014,false,28.49,30.26,30.26,1,41.11,4,code_1,20.785,retention,5,0.12763158333333327,0.10715891666666667,0.0769325,40.5659712,24.339579360000002,16.22638584
9cefbf7,channel_sales_2,763882,0,58593,2011-02-01,2016-02-01,2011-02-01,2015-02-09,2393.31,1617,0.0,131.05,0.1169,0.1000149999999999,40.606701,false,163.13,49.8,49.8,1,253.49,5,code_1,33.251999999999995,retention,5,0.12391925,0.10344874999999999,0.072922,40.565971499999996,24.339579139999998,16.22638536
2982f0a,channel_sales_1,12593,0,873,2010-07-10,2016-07-10,2010-07-10,2015-07-12,102.92,62,0.0,128.89,0.115174,0.098837,40.606701,false,6.18,22.31,22.31,2,11.23,6,code_1,16.5,retention,6,0.12272558333333333,0.10218500000000001,0.07277766666666667,40.6338515,24.380309139999998,16.25354036
5805562,not_specified,3482,0,0,2011-04-04,2016-04-04,2014-06-27,2015-04-05,528.83,0,0.0,18.93,0.146694,0.0,44.31137796,false,0.0,28.5,28.5,1,55.76,5,code_2,13.8,retention,5,0.15122566666666667,0.0,0.0,44.44470995999999,0.0,0.0
78c732d,channel_sales_1,13788,76725,925,2009-12-03,2016-12-03,2015-11-01,2015-12-04,62.96,0,0.0,79.13,0.144038,0.0,46.31137836,true,0.0,29.56,29.56,2,5.24,6,code_2,15.0,retention,7,0.14998883333333327,0.0,0.0,44.44470995999999,0.0,0.0
979d00c,not_specified,4621,0,665,2009-08-18,2016-08-18,2009-08-18,2015-08-19,195.23,0,0.0,18.96,0.144902,0.0,44.31137796,false,0.0,15.72,15.72,1,17.9,6,code_3,13.2,retention,7,0.1486981666666666,0.0,0.0,44.32619026,0.0,0.0
836816d,channel_sales_1,10960,0,0,2009-10-15,2016-10-15,2009-10-15,2015-10-16,1629.65,0,0.0,1.99,0.1446309999999999,0.0,44.31137796,false,0.0,27.14,27.14,1,156.28,6,code_2,13.2,churn,7,0.14793316666666667,0.0,0.0,44.29656026,0.0,0.0
0435181,channel_sales_1,2026,0,109,2012-01-17,2017-01-17,2015-12-16,2016-01-18,122.88,109,0.0,88.81,0.1198019999999999,0.1029119999999999,40.606701,false,11.38,49.32,49.32,1,14.3,4,code_1,19.745,retention,5,0.12751141666666663,0.10703841666666668,0.07666058333333332,40.565971499999996,24.339579139999998,16.22638536
85f8a77,channel_sales_2,12263,0,109,2013-07-12,2016-07-12,2015-05-23,2015-07-14,1804.43,109,0.0,15.75,0.14317,0.0,44.31137796,false,15.73,13.1,13.1,1,153.16,3,code_3,10.392,retention,3,0.14660908333333333,0.0,0.0,44.34100546,0.0,0.0
7c5876c,not_specified,8179,0,0,2009-07-15,2016-07-15,2009-07-15,2015-07-16,1220.14,0,0.0,19.39,0.144902,0.0,44.31137796,false,0.0,18.62,18.62,1,110.5,7,code_3,13.2,retention,7,0.14872183333333328,0.007123583333333333,0.0,44.32619026,0.0,0.0
3a0d6c3,channel_sales_4,4907,0,586,2012-03-06,2016-03-06,2012-03-06,2015-03-09,609.13,586,0.0,17.79,0.165794,0.087899,44.31137796,false,79.21,30.22,30.22,1,61.75,4,code_2,13.2,retention,4,0.16956741666666666,0.0875875,0.0,44.40026526,0.0,0.0
d400f3c,channel_sales_2,977358,108,68981,2012-09-27,2016-09-27,2012-09-27,2015-09-28,5461.78,0,0.0,17.56,0.161165,0.083909,44.31137796,true,0.0,11.95,11.95,2,390.88,3,code_3,13.856,retention,4,0.16593866666666665,0.08391925,0.0,44.31137526,0.0,0.0
7c99ba2,channel_sales_1,31799,0,0,2013-05-07,2016-05-07,2013-05-07,2015-05-17,670.28,0,0.0,16.63,0.1457109999999999,0.0,44.31137796,false,0.0,19.11,19.11,1,67.81,3,code_3,10.35,retention,3,0.14991325,0.0,0.0,44.37063526,0.0,0.0
2f52799,channel_sales_2,638737,0,36217,2010-03-01,2016-03-15,2010-03-01,2015-03-16,5381.2,0,0.0,12.09,0.1640579999999999,0.086163,44.31137796,false,0.0,25.68,25.68,1,659.51,6,code_2,11.4,retention,6,0.15464183333333328,0.07927741666666667,0.0,40.696539429999994,0.0,0.0
f4a5ff4,channel_sales_1,10257,0,898,2012-05-23,2016-05-23,2012-05-23,2015-05-31,69.51,107,0.0,129.96,0.1169099999999999,0.100572,40.606701,false,10.72,43.95,43.95,1,7.92,4,code_1,24.249,retention,4,0.12524616666666666,0.10485641666666667,0.07574391666666667,40.6610035,24.39660114,16.26440236
d40e5f8,channel_sales_2,5946,0,0,2012-12-13,2016-09-19,2014-09-19,2015-09-20,858.23,0,0.0,19.79,0.140621,0.0,44.31137796,false,0.0,12.72,12.72,1,64.93,3,code_1,13.15,retention,4,0.14413216666666667,0.0,0.0,44.32619036,0.0,0.0
16191ae,channel_sales_4,522,0,0,2011-01-10,2016-03-09,2011-01-10,2015-03-10,52.76,0,0.0,131.96,0.1169,0.1000149999999999,40.606701,false,0.0,94.19,94.19,1,7.03,5,code_2,41.5,churn,5,0.12388533333333333,0.10334891666666668,0.07257625000000001,40.68815609999999,24.4128927,16.2752634
f2f0ba7,channel_sales_3,2247,0,354,2011-12-29,2016-12-29,2015-11-01,2015-12-30,335.5,354,0.0,18.17,0.144039,0.0,46.30537836,false,51.14,22.46,22.46,1,28.75,4,code_1,11.4,retention,5,0.14972108333333334,0.0,0.0,44.26693046,0.0,0.0
9f7aa82,channel_sales_3,594,0,104,2013-02-14,2016-04-23,2014-04-23,2015-04-24,85.79,104,0.0,20.02,0.142065,0.0,44.31137796,false,14.91,25.84,25.84,1,5.01,3,code_1,12.5,retention,3,0.14522116666666665,0.0,0.0,44.38545035999999,0.0,0.0
1019a02,channel_sales_1,9320,0,1377,2011-12-02,2016-12-02,2015-11-01,2015-12-03,1399.64,1377,0.0,18.72,0.144039,0.0,45.30837756,false,199.77,15.78,15.78,1,115.52,4,code_1,13.856,retention,5,0.15000933333333333,0.0,0.0,44.26693036,0.0,0.0
d1d5326,channel_sales_3,5830,0,1113,2011-11-25,2016-07-23,2015-07-23,2014-12-18,1027.87,1113,30.0,17.53,0.19923,0.0,45.80687796,false,223.7,25.64,25.64,2,59.49,4,code_1,10.392,retention,5,0.17225858333333333,0.007123583333333333,0.0,44.96600546,0.0,0.0
73d7706,channel_sales_1,14467,0,951,2010-12-04,2016-12-04,2010-12-04,2015-12-06,1258.59,951,0.0,129.95,0.1152369999999999,0.100123,40.606701,false,98.81,2.08,2.08,1,134.92,5,code_1,16.44,retention,6,0.12416558333333334,0.10369091666666667,0.0734645,40.565971499999996,24.339579139999998,16.22638536
b474f8c,channel_sales_2,94698,460207,11419,2012-11-07,2016-11-06,2012-11-07,2015-11-09,9308.61,11419,0.0,142.2,0.112922,0.09781,40.606701,true,1094.83,1.74,1.74,2,852.05,3,code_3,26.4,retention,4,0.12069491666666664,0.10036208333333334,0.07015733333333334,40.5795475,24.347725139999998,16.23181636
138e7a4,channel_sales_3,5539,255,0,2011-05-24,2016-05-24,2011-05-24,2015-05-31,829.27,0,0.0,7.47,0.1457109999999999,0.0,44.31137796,true,0.0,27.32,27.32,2,72.12,5,code_2,13.2,retention,5,0.14991325,0.0,0.0,44.370635359999994,0.0,0.0
ab0a12f,not_specified,36116,0,2839,2010-05-06,2016-05-06,2010-05-06,2015-05-23,3763.12,2839,0.0,129.6,0.115174,0.098837,40.606701,false,278.84,21.27,21.27,1,417.6,6,code_1,20.0,retention,6,0.12278558333333334,0.10239583333333331,0.07328333333333333,40.6610035,24.39660114,16.26440236
2c221d6,channel_sales_2,5580,0,967,2009-11-12,2016-11-12,2015-09-19,2015-11-13,824.15,967,0.0,16.57,0.142881,0.0,45.80687796,false,139.57,21.78,21.78,1,65.99,6,code_2,13.2,retention,7,0.14822549999999998,0.0,0.0,44.46600546,0.0,0.0
a472bd5,channel_sales_1,27162,0,6836,2012-04-01,2016-04-01,2015-04-14,2015-04-02,2731.2,6836,0.0,359.25,0.1157609999999999,0.099419,40.606701,false,651.82,120.7,120.7,1,196.1,4,code_1,100.0,retention,4,0.12218283333333334,0.10202083333333334,0.07242808333333332,40.6745798,24.404746919999997,16.26983288
edc6953,channel_sales_4,3299,12913,0,2012-10-26,2016-10-25,2015-08-27,2015-10-28,491.15,0,0.0,17.29,0.14346,0.0,45.80687796,true,0.0,24.2,24.2,2,42.26,3,code_3,13.856,retention,4,0.14847133333333332,0.0,0.0,44.69470995999999,0.0,0.0
414fa5b,not_specified,2667,0,264,2010-02-08,2016-07-20,2015-07-20,2015-02-09,483.39,264,30.0,18.27,0.19923,0.0,45.80687796,false,52.96,32.65,32.65,2,20.77,6,code_1,12.5,retention,6,0.17290758333333334,0.0,0.0,44.96600546,0.0,0.0
d5e3a7e,channel_sales_1,6310,0,566,2011-02-09,2016-02-09,2011-02-09,2015-02-11,688.38,566,0.0,143.63,0.1169,0.1000149999999999,40.606701,false,61.31,49.44,49.44,1,72.12,5,code_1,19.8,retention,5,0.12433841666666666,0.10379375,0.07316033333333334,40.7017324,24.421038479999996,16.28069392
75f919d,not_specified,34370,0,1803,2005-09-15,2016-09-15,2015-08-26,2015-09-16,3437.82,1803,0.0,131.35,0.114667,0.099548,40.606701,false,171.29,9.89,9.89,1,402.46,10,code_3,20.7,retention,11,0.12367075,0.10355158333333332,0.07329166666666666,40.728885,24.437330039999996,16.29155496
79c7bef,channel_sales_2,10699,0,0,2009-12-04,2016-12-04,2015-05-24,2015-12-06,1123.8,0,0.0,117.53,0.1152369999999999,0.100123,40.606701,false,0.0,4.44,4.44,1,132.36,6,code_1,34.641,retention,7,0.12378800000000001,0.10330666666666666,0.07307316666666666,40.565971499999996,24.339579139999998,16.22638536
26d4e78,channel_sales_1,51590,134756,0,2011-10-05,2016-10-05,2011-10-05,2015-10-09,0.0,0,0.0,19.5,0.1457109999999999,0.0,44.31137796,true,0.0,10.36,10.36,2,0.0,4,code_1,13.85,retention,5,0.14962366666666668,0.0,0.0,44.29656026,0.0,0.0
73a61fe,channel_sales_1,141023,0,8594,2010-02-01,2016-02-01,2015-05-18,2015-02-02,4753.76,3149,0.0,143.22,0.1169,0.1000149999999999,40.606701,false,299.38,29.64,29.64,1,532.02,6,code_2,19.8,retention,6,0.12391925,0.10344874999999999,0.072922,40.565971499999996,24.339579139999998,16.22638536
25ae939,not_specified,14915,0,1844,2005-09-09,2016-09-09,2015-08-27,2015-09-10,1412.03,1844,0.0,146.58,0.114025,0.097683,40.606701,false,174.3,22.56,22.56,1,162.4,10,code_1,47.0,retention,11,0.12347341666666667,0.10311291666666667,0.07334791666666664,40.6066995,24.36401714,16.24267836
f40f330,channel_sales_1,101727,0,6088,2010-06-30,2016-06-30,2013-09-14,2015-07-04,2155.17,0,0.0,19.62,0.145789,0.0,44.31137796,false,0.0,19.28,19.28,1,198.37,6,code_1,13.2,retention,6,0.14841583333333333,0.0,0.0,44.29656036,0.0,0.0
269c413,channel_sales_2,3550287,1401366,386468,2011-11-24,2016-11-24,2011-11-24,2015-11-25,3795.3,6681,0.0,16.45,0.165022,0.08638,44.31137796,true,744.82,6.45,6.45,2,270.99,4,code_2,13.85,retention,5,0.16822033333333333,0.08681374999999995,0.0,44.28174536,0.0,0.0
c01833f,not_specified,28757,0,0,2010-02-02,2016-02-02,2015-12-16,2015-02-03,4355.11,0,0.0,12.46,0.145541,0.0,44.31137796,false,0.0,23.4,23.4,1,234.96,6,code_2,10.392,retention,6,0.15065831666666665,0.0,0.0,44.355820359999996,0.0,0.0
5fbbdcb,channel_sales_3,167,0,0,2011-09-17,2016-09-17,2011-09-17,2015-09-18,24.78,0,0.0,17.13,0.1457109999999999,0.0,44.31137796,false,0.0,10.08,10.08,1,2.04,4,code_1,10.39,retention,5,0.14968158333333334,0.0,0.0,44.31137536,0.0,0.0
