channel_sales,cons_12m,cons_gas_12m,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_mid_peak_fix,churn
0,565,0,53.68,0.0,16.4,0.087899,0,12.38,26.04,1,8.63,6,1,10.392,0.0,retention
7,6955,7502,1029.66,0.0,16.35,0.0,1,0.0,11.82,2,85.52,10,2,10.35,0.0,retention
7,36670,0,904.93,0.0,18.9,0.0,0,0.0,27.32,1,92.5,6,1,13.2,0.0,retention
1,795,0,117.73,0.0,16.52,0.0,0,0.0,14.57,1,10.41,6,1,10.35,0.0,retention
7,10048,0,963.23,0.0,18.53,0.089695,0,0.0,12.36,1,104.2,5,1,10.392,0.0,retention
0,27205,0,3932.81,0.0,16.56,0.0,0,2355.71,31.2,1,231.48,3,0,13.856,0.0,retention
7,109261,0,9825.05,0.0,142.59,0.09781,0,611.29,15.6,1,826.38,10,2,41.5,16.23181636,retention
2,14803,0,458.12,0.0,130.08,0.102308,0,34.82,49.02,1,58.38,4,0,24.0,16.26983288,retention
0,2332,0,442.74,30.0,16.61,0.0,0,0.0,36.48,1,29.06,4,2,10.392,0.0,retention
0,17923,0,1535.68,0.0,130.65,0.1000149999999999,0,147.08,31.22,1,154.79,5,2,17.25,16.2752634,retention
0,11033,0,1162.97,0.0,130.29,0.103487,0,69.66,37.52,1,149.14,3,2,20.7,16.2752634,retention
0,18362,0,1828.11,0.0,131.02,0.1000149999999999,0,149.7,22.56,1,208.47,4,0,15.1,16.22638536,retention
0,6026,0,174.53,0.0,129.72,0.103487,0,16.03,51.96,1,20.1,3,0,20.785,16.28069392,retention
7,26953,0,2628.25,0.0,131.38,0.098262,0,342.76,10.32,1,292.36,6,1,16.5,16.248109359999997,retention
0,3495555,0,2646.42,0.0,6.78,0.0,0,427.61,19.28,1,230.62,4,2,13.2,0.0,retention
7,20297,0,1856.84,0.0,131.37,0.100243,0,51.57,6.6,1,244.14,5,1,19.8,16.248109359999997,churn
1,2288838,0,1168.7,0.0,62.7,0.0,0,59.69,24.42,1,135.3,6,1,13.2,0.0,retention
0,5258,0,798.9,0.0,16.14,0.0,0,0.0,34.8,1,82.61,3,0,13.9,0.0,churn
7,7963,10129,1154.29,0.0,16.29,0.0,1,198.5,11.59,3,93.58,6,1,12.0,0.0,retention
1,6536,0,961.06,0.0,0.0,0.0,0,0.0,34.68,1,100.75,5,2,13.856,0.0,retention
2,1844,0,277.15,0.0,15.24,0.0,0,0.0,30.22,1,25.12,4,0,13.2,0.0,retention
0,25168,0,3697.88,0.0,15.96,0.0,0,0.0,11.42,1,294.15,6,1,13.2,0.0,retention
0,968,0,144.49,0.0,18.37,0.0,0,15.85,19.48,1,12.93,4,0,13.856,0.0,retention
1,14758,0,1567.25,0.0,30.97,0.083849,0,0.0,28.45,1,168.37,6,0,13.856,0.0,retention
0,3221,0,473.66,0.0,6.56,0.0,0,0.0,24.42,1,44.65,4,0,13.2,0.0,retention
0,5006,0,750.95,0.0,18.88,0.0,0,0.0,29.28,1,12.96,3,0,13.0,0.0,retention
3,13288,0,1323.42,0.0,130.66,0.098837,0,173.92,28.08,1,143.8,4,0,17.320999999999998,16.26983288,retention
0,4863,0,533.1,0.0,0.0,0.103487,0,0.0,124.92,1,54.98,3,0,50.0,16.29155496,churn
0,3207,0,316.98,0.0,118.96,0.098841,0,0.0,22.5,1,41.63,5,0,20.0,16.248109359999997,retention
0,24931,0,2637.54,0.0,142.52,0.099441,0,196.87,25.92,1,309.26,4,0,17.3,16.22638536,retention
7,9701,0,997.32,0.0,142.61,0.098837,0,87.69,42.63,1,110.95,11,2,29.7,16.26440236,retention
1,9703,0,633.3,0.0,13.76,0.0,0,55.3,18.12,1,59.82,6,0,10.39,0.0,retention
7,3947,9582,598.19,0.0,15.46,0.0,1,0.0,30.22,2,61.77,6,1,13.2,0.0,retention
0,677,0,99.39,0.0,16.26,0.0,0,15.48,10.36,1,7.46,6,1,13.856,0.0,retention
0,4078,0,610.7,0.0,16.61,0.0,0,0.0,11.24,1,54.0,4,0,15.0,0.0,retention
7,7547,0,1103.57,0.0,14.92,0.0,0,0.0,28.6,1,114.43,6,1,13.856,0.0,retention
1,10461,0,1571.84,0.0,18.61,0.0,0,0.0,14.56,1,127.61,4,1,13.2,0.0,retention
3,22890,0,1624.71,0.0,131.38,0.096521,0,233.24,11.91,1,158.06,4,1,15.5,16.25354036,retention
1,6207104,41532,8386.74,0.0,599.31,0.096984,1,643.26,30.06,2,753.16,5,0,80.0,16.248109359999997,retention
0,28131,0,4084.39,0.0,8.33,0.0,0,721.31,20.2,1,321.65,3,0,13.86,0.0,retention
7,4866,16261,729.45,0.0,15.4,0.0,1,0.0,19.48,2,85.92,6,0,13.856,0.0,retention
0,11786,0,1210.07,0.0,16.82,0.086163,0,348.17,25.7,1,111.87,3,2,13.856,0.0,churn
0,42244,0,4194.55,0.0,143.24,0.096772,0,380.67,1.2,1,376.81,4,0,26.4,16.22638536,retention
7,5150,0,773.71,0.0,20.03,0.0,0,66.12,31.32,1,74.66,6,0,12.5,0.0,retention
7,13462,0,1994.36,0.0,16.09,0.0,0,0.0,29.76,1,189.6,6,1,13.2,0.0,retention
7,54920,0,380.48,0.0,15.97,0.0,0,0.0,21.64,1,36.28,6,1,10.392,0.0,retention
0,16601,0,251.6,0.0,14.8,0.0,0,0.0,12.82,1,26.1,3,0,13.2,0.0,retention
3,223569,117621,27618.39,30.0,141.18,0.1363359999999999,1,2278.26,182.72,3,1605.28,6,1,66.5,16.55047226,retention
0,67891,0,6768.65,0.0,143.11,0.096984,0,1743.36,11.64,1,602.77,6,0,20.0,16.25897136,retention
0,17282,0,1505.35,0.0,149.45,0.092662,0,549.16,0.0,1,175.81,4,0,10.392,8.33426184,retention
1,2940360,155531,2472.14,0.0,16.17,0.083909,1,0.0,22.95,2,164.01,4,2,13.856,0.0,retention
0,8320,0,1063.17,0.0,19.0,0.0885389999999999,0,0.0,6.92,1,95.02,6,1,10.392,0.0,retention
1,3329244,867921,4276.54,0.0,30.21,0.08638,1,1499.48,6.18,2,297.13,5,1,13.2,0.0,retention
7,6663,0,996.96,0.0,17.44,0.0,0,0.0,12.36,1,98.81,5,1,10.392,0.0,retention
0,32210,0,1578.62,0.0,128.2,0.098841,0,164.03,14.36,1,200.4,3,0,29.944000000000003,16.248109359999997,retention
3,27035,0,2966.05,30.0,132.46,0.134512,0,435.61,103.92,1,1226.01,4,2,29.7,16.41410948,churn
7,64455,8049,3268.06,0.0,131.76,0.1000149999999999,1,201.16,39.6,2,307.05,11,2,26.4,16.28069392,retention
2,11079,0,1640.91,0.0,14.13,0.0,0,155.37,31.2,1,156.28,4,0,13.856,0.0,retention
0,30552,0,889.9,0.0,145.0,0.098837,0,105.73,15.53,1,108.62,5,0,17.32,16.24267836,retention
2,7124,0,1067.85,0.0,15.67,0.0,0,0.0,14.53,1,99.56,4,1,15.0,0.0,retention
7,29186,0,4283.33,0.0,61.67,0.0,0,0.0,2.8,1,339.65,6,2,10.392,0.0,retention
0,340843,349985,3797.44,0.0,129.02,0.099419,1,321.0,17.34,2,454.88,4,0,27.713,16.29155496,retention
2,1989,0,291.24,0.0,19.74,0.0,0,0.0,16.44,1,26.4,4,0,13.856,0.0,retention
7,4920,5893,725.44,0.0,18.47,0.0,1,158.44,3.92,3,36.59,6,0,12.5,0.0,retention
3,10194,0,1529.14,0.0,0.35,0.0,0,315.6,19.18,1,147.01,4,2,10.35,0.0,churn
2,66286,0,6397.06,0.0,407.97,0.099545,0,70.8,3.63,1,764.88,4,0,56.0,16.29155496,retention
0,21889,0,721.4,0.0,0.0,0.0,0,131.09,21.78,1,72.76,4,0,13.2,0.0,retention
7,3374,0,502.39,0.0,0.0,0.0,0,0.0,12.36,1,47.79,6,2,10.392,0.0,retention
0,10506,0,967.6,0.0,359.25,0.102333,0,75.57,299.64,1,125.88,4,0,150.0,16.22638536,churn
1,51313,0,5191.33,0.0,145.72,0.095391,0,377.65,15.16,1,446.04,6,0,17.0,16.2752634,retention
0,4730,0,598.52,0.0,0.0,0.089695,0,0.0,21.52,1,58.28,3,2,13.2,0.0,retention
7,8666,51082,578.55,0.0,132.63,0.098837,1,135.5,22.43,3,66.41,6,1,25.0,16.24267836,retention
0,73337,0,7325.02,0.0,95.69,0.098142,0,1885.76,24.12,1,705.4,4,0,41.391000000000005,16.25897136,retention
2,54358,0,5552.24,0.0,359.25,0.098142,0,443.08,36.76,1,571.54,4,0,63.0,16.25897136,retention
2,2078,0,315.05,0.0,17.97,0.0,0,0.0,25.96,1,27.68,4,0,12.5,0.0,retention
2,12385,0,1330.91,0.0,13.82,0.083909,0,125.3,7.32,1,90.19,3,0,11.0,0.0,retention
1,5667,0,844.12,0.0,62.7,0.0,0,214.47,26.04,1,73.16,3,2,10.392,0.0,retention
7,10102,47391,1022.88,0.0,131.02,0.098837,1,161.94,24.12,3,112.05,6,2,27.6,16.248109359999997,retention
0,16120,0,1652.93,0.0,143.28,0.097701,0,437.76,22.44,1,179.45,3,0,15.001,16.25354036,retention
1,1743025,0,7413.17,0.0,14.76,0.087381,0,0.0,25.92,1,776.31,6,1,11.5,0.0,retention
0,12357,0,1362.85,0.0,144.98,0.099665,0,79.42,22.69,1,158.68,3,0,33.0,16.248109359999997,churn
0,20761,3684,1829.15,0.0,143.92,0.1000149999999999,1,144.74,28.44,2,182.71,4,0,19.0,16.28069392,retention
1,668581,0,1068.75,0.0,97.98,0.0,0,95.5,25.56,1,100.88,6,1,13.856,0.0,retention
0,17337,0,2529.95,0.0,18.62,0.0,0,470.74,6.36,1,184.21,4,0,13.7,0.0,retention
7,25760,0,2210.16,0.0,15.71,0.0,0,0.0,29.76,1,214.04,6,1,13.2,0.0,retention
0,78228,0,401.83,0.0,15.98,0.0,0,0.0,26.02,1,32.08,6,1,13.2,0.0,retention
1,21286,0,2377.25,0.0,1.13,0.0868029999999999,0,0.0,13.03,1,175.33,6,1,10.35,0.0,retention
0,35004,45265,5147.65,0.0,18.27,0.0,1,798.82,15.96,2,418.36,4,0,15.0,0.0,retention
1,8979,0,997.7,0.0,16.41,0.086163,0,135.08,32.25,1,10.96,4,0,15.0,0.0,churn
0,29043,69999,2954.89,0.0,145.37,0.100123,1,227.3,19.21,2,335.64,6,0,40.0,16.24267836,retention
0,41544,0,4332.92,0.0,128.54,0.101397,0,0.0,6.44,1,538.5,3,0,19.3,16.237247359999998,retention
0,11774,26836,1929.4,30.0,14.95,0.116714,1,314.06,37.86,3,114.05,4,5,13.856,0.0,retention
1,10839,11905,1603.35,0.0,17.41,0.0,1,0.0,11.95,2,143.44,5,1,13.86,0.0,retention
0,4698,0,709.47,0.0,20.01,0.0,0,0.0,16.14,1,58.95,4,0,10.392,0.0,churn
0,11810,0,1746.81,0.0,17.02,0.0,0,0.0,29.76,1,166.61,5,0,13.2,0.0,retention
7,18725,0,766.0,0.0,16.25,0.0,0,0.0,26.2,1,57.08,5,1,15.0,0.0,retention
1,2418,0,294.34,0.0,18.07,0.0868029999999999,0,0.0,19.2,1,25.54,5,1,10.392,0.0,retention
3,3690,0,540.06,0.0,16.41,0.0,0,59.44,5.52,1,38.57,3,2,10.392,0.0,retention
0,10679,0,111.91,0.0,12.67,0.0,0,0.0,21.64,1,18.74,4,5,10.392,0.0,retention
7,2283,211,263.57,0.0,26.38,0.087899,1,35.18,25.18,2,26.92,6,0,11.0,0.0,churn
0,6126,0,919.5,0.0,16.08,0.0,0,0.0,21.52,1,91.86,5,2,13.2,0.0,churn
2,60011,0,1448.17,0.0,133.33,0.100019,0,159.79,25.8,1,185.25,3,2,17.25,16.22638584,churn
0,21686,0,439.33,0.0,16.26,0.0,0,71.94,12.3,1,35.64,6,1,10.35,0.0,retention
7,6660,6040,988.66,0.0,9.62,0.0,1,0.0,29.76,2,257.42,6,1,13.2,0.0,retention
0,58284,35585,3758.04,0.0,130.32,0.1000149999999999,1,256.62,65.4,2,431.4,6,0,43.64,16.22638536,retention
0,13746,794,594.07,0.0,99.2,0.100018,1,0.0,31.32,2,159.64,3,2,17.320999999999998,13.56000424,retention
2,10815,0,987.38,0.0,10.14,0.084489,0,290.64,10.98,1,82.53,4,2,10.35,0.0,retention
0,13278,0,1361.67,0.0,141.32,0.098841,0,78.71,34.6,1,148.64,4,0,27.713,16.25897136,retention
7,23628,8299,2347.53,0.0,129.6,0.098283,1,147.21,27.09,3,256.47,6,0,20.0,16.2752634,retention
2,6716,0,119.53,0.0,16.06,0.0,0,0.0,28.02,1,11.65,3,1,13.856,0.0,retention
3,32344,0,3025.14,0.0,133.1,0.097683,0,245.67,11.54,1,371.69,6,1,15.001,16.25354036,retention
0,11536,0,1191.48,0.0,145.02,0.098837,0,97.27,24.38,1,124.62,5,0,15.001,16.26983288,retention
0,15822,0,796.24,0.0,131.5,0.096521,0,3.2,15.48,1,81.96,3,2,17.3,16.24267836,retention
3,28378,40909,2902.42,0.0,129.61,0.098837,1,245.66,12.03,2,326.31,3,0,25.0,16.24267836,retention
0,30448,0,1580.18,0.0,143.62,0.100572,0,64.48,31.1,1,200.6,4,0,23.0,16.2752634,retention
0,6729,0,891.7,0.0,16.59,0.0,0,0.0,24.42,1,83.34,7,2,13.2,0.0,retention
7,31682,75074,3134.74,0.0,133.26,0.1000149999999999,1,215.41,29.64,2,341.9,6,1,19.8,16.22638536,retention
2,6088,8413,914.57,0.0,15.15,0.0,1,0.0,9.39999999999999,3,122.77,5,0,12.5,0.0,retention
3,37852,0,1311.4,0.0,16.73,0.0,0,0.0,17.67,1,134.51,3,2,13.856,0.0,retention
0,8661,0,887.68,0.0,143.62,0.098841,0,0.0,27.19,1,115.77,4,0,15.001,16.2752634,retention
0,96108,0,2489.27,0.0,132.11,0.10175,0,261.61,31.21,1,298.42,6,1,23.1,16.29155496,retention
0,15611,0,1942.22,0.0,37.55,0.084138,0,0.0,25.9,1,154.98,3,0,13.943,0.0,retention
1,11390,0,1240.42,0.0,16.15,0.087381,0,333.5,14.7,1,111.59,6,2,13.856,0.0,retention
2,14271,0,2086.68,0.0,16.61,0.0,0,0.0,33.84,1,204.32,4,0,15.0,0.0,churn
0,7531,12787,1119.37,0.0,19.46,0.0,1,239.77,24.42,2,94.04,7,2,13.2,0.0,retention
0,63767,2762,5526.29,0.0,145.52,0.097704,1,820.61,54.84,2,578.8,3,0,55.0,16.22638536,retention
7,34022,0,0.0,0.0,0.0,0.0,0,0.0,31.2,1,452.58,9,0,13.856,0.0,retention
0,84012,85285,8620.47,0.0,146.51,0.099545,1,821.79,8.08,2,939.88,3,0,29.7,16.29155496,retention
7,1060,0,109.88,0.0,120.41,0.100123,0,0.0,40.76,1,13.9,6,1,19.8,16.425977563636362,churn
0,23086,0,3386.59,0.0,14.64,0.0,0,523.43,19.06,1,308.03,4,0,13.164,0.0,retention
0,16632,0,220.95,0.0,16.46,0.0,0,0.0,34.68,1,22.73,3,0,13.856,0.0,churn
1,6207104,41532,295.24,0.0,18.32,0.0,1,19.33,32.88,2,29.72,5,0,13.15,0.0,retention
0,21638,0,691.92,0.0,16.06,0.0,0,0.0,30.22,1,84.3,3,0,13.2,0.0,retention
0,34394,0,3385.33,0.0,129.61,0.099548,0,616.07,37.44,1,376.89,3,0,25.0,16.237247359999998,churn
7,6052,0,1255.18,0.0,6.6,0.0884559999999999,0,89.56,21.78,1,99.64,4,2,10.392,0.0,retention
2,7728,0,1123.92,0.0,16.45,0.0,0,0.0,24.42,1,98.56,4,0,13.2,0.0,retention
7,4002,0,394.51,0.0,144.27,0.099548,0,38.7,34.43,1,43.83,5,2,20.7,16.32058076,retention
2,22950,0,2320.5,0.0,145.81,0.101397,0,222.03,5.76,1,297.72,3,0,17.32,16.237247359999998,churn
1,5895,0,602.71,0.0,16.06,0.083909,0,107.4,16.92,1,53.09,6,2,10.392,0.0,retention
7,6841,0,671.17,0.0,131.82,0.098262,0,96.69,19.14,1,75.02,6,2,17.0,16.248109359999997,retention
0,198387,0,17189.58,0.0,349.4,0.089444,0,1750.07,0.12,1,1100.63,6,0,80.0,8.33426184,retention
0,3630,0,544.59,0.0,19.98,0.0,0,47.84,26.4,1,51.55,4,0,10.52,0.0,retention
0,8128,0,365.28,0.0,134.29,0.096521,0,33.58,15.48,2,35.9,5,0,23.1,16.267858145454543,retention
0,20836,0,1352.86,0.0,129.72,0.100243,0,110.81,15.76,1,161.54,4,0,31.5,16.23724784,retention
7,4189,0,342.79,0.0,131.76,0.086393,0,0.0,0.0,1,18.31,7,2,6.928,8.36773104,retention
7,121136,0,6098.42,0.0,141.85,0.096984,0,556.43,8.88,1,553.98,11,2,23.53,16.248109359999997,retention
0,354929,0,12317.48,0.0,43.19,0.084143,0,5019.25,29.76,1,1012.35,4,0,13.2,0.0,retention
7,1893,0,284.43,0.0,19.81,0.0,0,0.0,9.39999999999999,1,29.44,6,0,12.5,0.0,retention
1,964043,0,3229.51,0.0,16.45,0.086163,0,351.9,25.92,1,220.76,5,1,11.5,0.0,retention
0,47559,960731,1619.67,0.0,17.27,0.0,1,302.74,29.44,2,148.68,6,1,14.3,0.0,retention
0,44651,0,4868.28,0.0,129.61,0.100823,0,95.13,3.29,1,581.33,3,0,19.48,16.29155496,retention
0,23231,0,3437.58,0.0,9.38,0.0,0,359.69,9.16,1,286.64,3,0,13.8,0.0,retention
2,7243,0,746.52,0.0,129.25,0.098841,0,55.94,17.02,1,78.6,4,0,19.0,16.24267836,retention
7,7314,0,755.35,0.0,146.53,0.1000149999999999,0,55.54,82.44,1,88.49,6,0,33.0,16.28069392,retention
1,145515,0,2307.11,0.0,131.79,0.100123,0,232.67,12.03,1,251.93,6,1,25.0,16.24267836,retention
7,14614,0,1670.55,0.0,16.7,0.084066,0,437.88,3.56,1,104.01,6,1,13.2,0.0,retention
1,63492,0,6327.9,0.0,129.45,0.098142,0,395.64,16.77,1,615.0,6,0,35.0,16.256008690909088,retention
0,7412,0,757.9,0.0,130.67,0.100572,0,67.99,37.33,1,98.66,4,2,27.6,16.25354036,retention
7,78870,15551,7646.02,0.0,131.45,0.096984,1,644.5,8.7,2,709.76,12,2,23.1,16.248109359999997,retention
0,3776,0,541.84,22.0,131.01,0.146676,0,107.23,66.0,1,173.91,4,2,16.5,16.72439041,retention
0,172869,0,1465.04,0.0,119.66,0.099998,0,124.11,26.66,1,198.13,3,0,19.7,16.2752634,retention
0,3926060,1959386,6126.75,0.0,16.77,0.087381,1,0.0,19.28,2,516.66,3,0,13.2,0.0,retention
0,36992,0,3792.16,0.0,155.77,0.100243,0,261.66,5.52,1,370.05,3,0,16.5,16.250083963636364,retention
3,354,0,98.25,0.0,0.0,0.0,1,38.79,201.28,2,57.58,3,0,13.55,0.0,retention
7,1818,0,273.49,0.0,16.34,0.0,0,0.0,20.54,1,22.98,5,2,10.392,0.0,retention
1,19019,21860,1941.6,0.0,131.78,0.100123,1,138.54,13.21,2,222.01,3,2,27.6,16.24267836,retention
0,14305,0,1271.32,0.0,146.86,0.092659,0,94.09,0.0,1,161.62,4,0,13.85,8.36215256,churn
7,2208,0,328.54,0.0,16.29,0.0,0,0.0,10.03,1,29.75,6,1,10.35,0.0,retention
2,8635,11659,456.99,0.0,37.59,0.083849,1,0.0,25.17,2,55.29,3,0,10.392,0.0,retention
0,28403,0,1841.89,0.0,129.61,0.098841,0,0.0,30.24,1,223.25,4,0,33.0,16.25897136,retention
2,5671,0,853.7,0.0,16.19,0.0,0,204.85,33.12,1,89.49,3,0,13.2,0.0,retention
7,9462,0,1008.6,0.0,130.84,0.103487,0,90.29,44.91,1,117.68,6,1,19.8,16.2752634,retention
0,2969,0,445.15,0.0,17.91,0.0,0,81.73,20.97,1,40.69,6,1,10.35,0.0,retention
0,29266,0,3010.37,0.0,132.94,0.098841,0,263.27,21.16,1,351.41,4,2,23.1,16.29155496,retention
0,7581,0,1146.7,0.0,16.5,0.0,0,0.0,16.92,1,118.26,3,2,13.2,0.0,retention
0,22901,0,2298.16,0.0,144.38,0.100123,0,236.17,5.04,1,256.48,3,0,26.4,16.22638536,churn
7,2763,0,139.77,0.0,136.27,0.100123,0,17.16,33.95,1,16.36,6,1,16.5,16.425978087272725,retention
2,2184,0,330.16,0.0,15.45,0.0,0,0.0,21.09,1,33.14,4,1,10.392,0.0,retention
2,25779,115802,2566.62,0.0,144.04,0.100243,1,213.89,1.78,2,308.5,4,0,40.0,16.237247359999998,retention
7,2613,0,394.29,0.0,16.57,0.0,0,0.0,23.31,1,40.48,5,1,11.5,0.0,retention
0,31675,0,3095.22,0.0,144.37,0.097105,0,138.03,26.76,1,382.67,5,0,19.8,16.2752634,retention
0,56267,0,8355.2,0.0,18.42,0.0,0,1266.25,30.86,1,785.76,5,0,15.0,0.0,retention
7,4598,0,668.81,0.0,18.32,0.0,0,0.0,18.12,1,61.86,6,0,10.392,0.0,retention
0,13639,8413,1484.63,0.0,138.25,0.099998,1,236.14,33.0,3,166.98,3,2,16.5,16.26440236,churn
0,9175,36,613.91,0.0,13.76,0.0,1,51.6,31.32,2,64.76,6,0,12.5,0.0,retention
0,6001,0,609.06,0.0,144.62,0.0983909999999999,0,3.1,41.16,1,87.65,3,0,16.5,16.22638536,churn
7,17537,0,1710.88,0.0,132.21,0.098262,1,206.89,21.6,2,168.53,6,1,34.5,16.248109359999997,retention
0,3210,0,480.2,0.0,16.49,0.0,0,0.0,17.76,1,38.21,6,1,11.4,0.0,retention
7,7513,0,820.58,0.0,13.77,0.088444,0,0.0,21.09,1,75.06,6,2,10.392,0.0,churn
1,3107,0,311.51,0.0,131.76,0.098261,0,25.32,31.32,1,35.19,6,1,19.8,16.258971839999997,retention
2,1828,0,275.93,0.0,17.85,0.0,0,29.65,26.73,1,31.67,4,1,13.2,0.0,retention
0,17069,0,2512.31,0.0,19.34,0.0,0,0.0,11.04,1,201.78,5,0,10.39,0.0,retention
0,16286,0,2405.76,0.0,16.19,0.0,0,0.0,20.2,1,210.3,3,2,13.856,0.0,retention
0,586,0,162.73,0.0,18.03,0.0,0,24.43,206.07,1,76.48,3,0,13.856,0.0,churn
0,55786,0,3025.67,0.0,130.79,0.101397,0,224.4,0.64,1,394.01,4,0,15.01,16.29155496,retention
0,43285,0,6307.95,0.0,13.78,0.0,0,519.65,11.22,1,517.56,3,0,10.52,0.0,retention
1,1572886,0,77.22,0.0,16.46,0.0,0,2.4,0.12,1,7.35,6,1,13.2,0.0,retention
7,66107,2673,6761.4,0.0,133.02,0.09781,1,0.0,4.48,4,746.88,11,2,26.4,16.237247359999998,retention
0,15012,0,1567.97,0.0,130.3,0.098837,0,101.19,19.14,1,172.55,7,0,18.0,16.26440236,retention
0,266188,195939,1445.67,0.0,132.17,0.100572,1,180.85,24.38,3,170.61,4,5,15.01,16.435833,retention
2,44471,0,6566.8,0.0,18.71,0.0,0,0.0,16.66,1,568.41,5,0,13.2,0.0,retention
0,10353,0,1504.23,0.0,6.92,0.0,0,0.0,16.64,1,135.56,6,0,11.4,0.0,retention
0,18063,0,2675.06,0.0,15.1,0.0,0,561.8,29.28,1,279.69,6,0,13.0,0.0,churn
7,33839,0,2922.3,0.0,144.77,0.097105,0,197.21,28.44,1,356.86,6,2,19.0,16.258971839999997,retention
7,72324,0,871.14,0.0,130.68,0.098837,0,87.95,23.72,1,96.76,6,1,15.001,16.25897088,retention
7,53773,0,1184.48,0.0,131.04,0.098837,0,104.61,23.73,1,146.85,11,2,16.5,16.26440236,retention
7,19068,0,2805.36,0.0,6.87,0.0,0,0.0,17.38,1,226.89,7,2,13.8,0.0,retention
0,2818,0,280.41,0.0,19.66,0.0,0,25.33,26.73,1,22.35,6,0,13.2,0.0,retention
7,70357,0,6927.29,0.0,120.78,0.096984,0,540.63,6.18,1,639.63,6,2,16.5,16.248109359999997,retention
0,4580,0,687.87,0.0,19.44,0.0,0,0.0,33.12,1,71.78,6,1,13.2,0.0,retention
7,13617,7765,1372.66,0.0,131.41,0.098837,1,8.24,7.69,2,197.64,6,2,16.0,16.29155496,retention
2,3821,0,571.85,0.0,5.96,0.0,0,90.1,10.66,1,54.84,4,0,11.0,0.0,retention
0,6239,33800,932.07,0.0,20.47,0.0,1,147.83,26.04,2,105.53,6,1,10.392,0.0,retention
0,32943,0,1283.41,0.0,18.62,0.0,0,0.0,19.2,1,124.0,6,0,10.392,0.0,retention
0,36398,0,272.45,0.0,16.0,0.0,0,48.07,22.52,1,25.91,3,0,13.856,0.0,retention
0,9612,0,1013.19,0.0,129.26,0.100243,0,80.83,35.76,1,116.1,4,0,26.83,16.25959416,retention
0,13403,0,1984.23,0.0,71.59,0.0,0,271.5,4.04,1,177.54,3,0,15.0,0.0,retention
0,1565,0,160.06,0.0,132.84,0.098837,0,14.64,18.54,1,17.35,6,2,16.5,16.248109359999997,retention
0,18521,0,288.55,0.0,17.68,0.0,0,0.0,30.22,1,28.75,4,0,13.2,0.0,retention
7,1751,2455,262.71,0.0,19.27,0.0,1,0.0,20.97,2,24.78,6,1,10.35,0.0,retention
1,13687,636,2030.35,0.0,9.5,0.0,1,368.4,32.64,2,192.95,3,2,14.49,0.0,retention
0,12465,0,1837.55,0.0,18.42,0.0,0,0.0,17.45,1,164.43,4,0,13.856,0.0,churn
0,6061,0,902.62,0.0,15.84,0.0,0,0.0,26.04,1,108.86,4,0,10.392,0.0,churn
0,44414,0,3579.11,0.0,129.71,0.098841,0,488.56,45.8,1,402.64,4,0,50.0,16.25897136,retention
7,3253,0,475.87,0.0,11.03,0.0,0,82.72,10.08,1,39.78,6,1,10.392,0.0,retention
7,1890,31424,0.0,0.0,18.47,0.0,1,0.0,31.32,3,17.04,5,0,12.5,0.0,retention
2,26649,0,1624.21,0.0,144.41,0.100572,0,198.0,27.3,1,181.73,4,0,15.1,16.2752634,retention
7,15863,0,0.0,0.0,0.0,0.0,0,0.0,5.74,1,200.9,9,2,15.0,0.0,retention
0,169522,0,1137.09,0.0,130.31,0.101397,0,0.4,14.56,1,144.31,4,0,15.22,16.22638536,retention
2,18185,0,2651.73,0.0,15.77,0.0,0,0.0,31.2,1,240.15,4,0,13.85,0.0,churn
7,16050,0,1618.23,0.0,131.04,0.1000149999999999,0,119.5,39.6,1,175.72,6,1,26.4,16.22638536,retention
0,19674,0,172.62,0.0,15.33,0.0,0,0.0,21.52,1,19.06,7,2,13.2,0.0,retention
0,5234,4586,491.75,0.0,17.15,0.0,1,0.0,12.3,3,40.65,7,2,10.35,0.0,retention
7,9097,0,938.92,0.0,16.37,0.086225,0,0.0,13.68,1,93.56,6,2,11.5,0.0,retention
0,39586,0,371.8,0.0,15.96,0.0,0,0.0,14.64,1,35.19,6,0,10.39,0.0,retention
0,896857,0,1710.85,0.0,16.72,0.100572,0,179.05,29.43,1,252.4,4,0,27.71,16.26440236,retention
0,163565,0,4378.45,0.0,407.97,0.100572,0,408.73,66.88,1,519.92,4,0,73.0,16.25897136,churn
0,21105,12700,3124.89,0.0,28.84,0.0,1,517.17,7.02,2,306.78,4,0,15.0,0.0,retention
7,4559,0,565.41,0.0,13.57,0.0885389999999999,0,0.0,12.3,1,55.81,6,2,10.35,0.0,retention
0,10825,0,1128.19,0.0,148.16,0.100572,0,117.18,15.12,1,142.68,5,0,17.32,16.248109359999997,retention
0,0,0,2606.53,26.0,0.0,0.107428,0,168.56,24.63,2,86.27,6,1,13.856,0.0,retention
7,0,4361,0.0,0.0,141.42,0.086393,1,0.0,0.12,2,0.0,8,2,68.0,8.36773104,retention
1,28787,524827,918.58,0.0,136.41,0.100123,1,137.1,23.52,2,113.89,5,2,19.8,16.25959416,retention
7,1969,0,285.59,0.0,6.96,0.0,1,0.0,21.52,2,23.37,6,1,13.2,0.0,retention
